order_id,order_date,product,category,unit_price,quantity,discount_pct,revenue,country,channel,status,customer_age,customer_gender
ORD-08596,2023-08-15,Water Bottle,Sports,24.99,5,0,124.95,Japan,Social Media,Delivered,39,Other
ORD-08597,2024-06-28,4K Monitor,Electronics,499.99,2,15,849.98,Germany,Organic,Processing,37,Female
ORD-08598,2024-02-15,Wireless Mouse,Electronics,29.99,3,10,80.97,Japan,Email,Shipped,65,Female
ORD-08599,2024-11-17,Sunscreen SPF50,Beauty,22.99,4,0,91.96,Canada,Social Media,Processing,53,Other
ORD-08600,2023-08-12,Yoga Mat,Sports,39.99,3,0,119.97,UK,Social Media,Shipped,49,Other
ORD-08601,2024-01-29,Deep Work,Books,18.99,2,10,34.18,Canada,Social Media,Cancelled,28,Other
ORD-08602,2023-04-14,Water Bottle,Sports,24.99,5,0,124.95,Brazil,Paid Ads,Returned,39,Other
ORD-08603,2024-10-29,Blender Pro,Kitchen,74.99,2,10,134.98,USA,Referral,Delivered,23,Other
ORD-08604,2023-03-24,Instant Pot,Kitchen,99.99,4,15,339.97,Japan,Email,Cancelled,34,Female
ORD-08605,2024-04-03,The Lean Startup,Books,19.99,4,20,63.97,Brazil,Paid Ads,Delivered,18,Female
ORD-08606,2023-03-06,Atomic Habits,Books,16.99,1,0,16.99,Japan,Referral,Delivered,34,Male
ORD-08607,2024-11-10,Atomic Habits,Books,16.99,2,5,32.28,Brazil,Direct,Delivered,50,Other
ORD-08608,2024-04-23,Blender Pro,Kitchen,74.99,1,15,63.74,UK,Social Media,Delivered,64,Other
ORD-08609,2024-07-23,Blender Pro,Kitchen,74.99,4,0,299.96,USA,Social Media,Returned,35,Male
ORD-08610,2024-08-14,USB-C Hub,Electronics,49.99,5,20,199.96,France,Direct,Cancelled,56,Other
ORD-08611,2024-10-10,Protein Powder,Sports,54.99,1,20,43.99,UK,Email,Delivered,28,Female
ORD-08612,2023-03-23,Water Bottle,Sports,24.99,2,0,49.98,Brazil,Social Media,Delivered,36,Female
ORD-08613,2023-03-25,Webcam HD,Electronics,89.99,2,10,161.98,Australia,Referral,Processing,59,Male
ORD-08614,2024-10-27,Desk Lamp,Furniture,44.99,1,10,40.49,UK,Organic,Cancelled,33,Female
ORD-08615,2024-04-08,Blender Pro,Kitchen,74.99,3,0,224.97,UK,Referral,Processing,25,Male
ORD-08616,2023-01-31,Water Bottle,Sports,24.99,5,0,124.95,France,Email,Delivered,25,Male
ORD-08617,2024-07-09,Air Fryer,Kitchen,129.99,3,0,389.97,Brazil,Paid Ads,Shipped,32,Male
ORD-08618,2024-10-29,Protein Powder,Sports,54.99,1,10,49.49,UK,Organic,Processing,45,Female
ORD-08619,2024-03-28,Wireless Mouse,Electronics,29.99,3,15,76.47,Canada,Direct,Processing,40,Other
ORD-08620,2024-04-04,Coffee Maker,Kitchen,89.99,1,0,89.99,Australia,Social Media,Cancelled,20,Female
ORD-08621,2023-10-05,4K Monitor,Electronics,499.99,5,0,2499.95,Germany,Social Media,Processing,50,Female
ORD-08622,2024-06-29,The Lean Startup,Books,19.99,4,5,75.96,UK,Referral,Cancelled,44,Female
ORD-08623,2024-06-14,Instant Pot,Kitchen,99.99,3,0,299.97,Canada,Organic,Delivered,33,Female
ORD-08624,2024-08-06,Standing Desk,Furniture,549.99,1,0,549.99,Germany,Email,Delivered,63,Female
ORD-08625,2023-05-30,Desk Lamp,Furniture,44.99,2,0,89.98,Australia,Paid Ads,Shipped,35,Other
ORD-08626,2023-08-03,Standing Desk,Furniture,549.99,1,0,549.99,Germany,Referral,Returned,52,Female
ORD-08627,2023-03-01,Instant Pot,Kitchen,99.99,3,5,284.97,UK,Email,Delivered,57,Other
ORD-08628,2023-10-14,Python Crash Course,Books,34.99,3,0,104.97,Brazil,Organic,Cancelled,21,Other
ORD-08629,2024-03-16,Dumbbells Set,Sports,79.99,4,0,319.96,France,Email,Processing,57,Female
ORD-08630,2024-06-10,Yoga Mat,Sports,39.99,5,20,159.96,Australia,Email,Cancelled,20,Male
ORD-08631,2024-03-21,Bookshelf,Furniture,189.99,5,0,949.95,Japan,Email,Returned,46,Other
ORD-08632,2024-09-09,Protein Powder,Sports,54.99,2,15,93.48,Canada,Social Media,Processing,46,Female
ORD-08633,2023-08-09,Coffee Maker,Kitchen,89.99,2,0,179.98,Germany,Direct,Shipped,22,Other
ORD-08634,2024-08-07,Deep Work,Books,18.99,2,0,37.98,Japan,Direct,Delivered,33,Other
ORD-08635,2024-12-05,Skincare Set,Beauty,59.99,4,0,239.96,Australia,Direct,Shipped,59,Female
ORD-08636,2023-05-16,Skincare Set,Beauty,59.99,2,20,95.98,Japan,Referral,Delivered,46,Other
ORD-08637,2024-06-21,Laptop Pro 15,Electronics,1299.99,2,5,2469.98,UK,Email,Delivered,53,Female
ORD-08638,2023-11-26,Atomic Habits,Books,16.99,5,0,84.95,Brazil,Social Media,Shipped,25,Other
ORD-08639,2023-05-31,Wireless Mouse,Electronics,29.99,3,20,71.98,Japan,Social Media,Delivered,38,Female
ORD-08640,2023-11-22,Bookshelf,Furniture,189.99,4,0,759.96,Japan,Direct,Returned,31,Female
ORD-08641,2023-07-19,Instant Pot,Kitchen,99.99,5,15,424.96,UK,Paid Ads,Processing,27,Other
ORD-08642,2023-05-24,Webcam HD,Electronics,89.99,2,20,143.98,USA,Social Media,Returned,29,Male
ORD-08643,2023-02-28,Yoga Mat,Sports,39.99,4,10,143.96,Canada,Organic,Delivered,59,Other
ORD-08644,2024-04-01,Deep Work,Books,18.99,2,5,36.08,USA,Organic,Delivered,32,Male
ORD-08645,2023-12-10,Sunscreen SPF50,Beauty,22.99,4,20,73.57,Germany,Direct,Shipped,58,Female
ORD-08646,2024-12-26,Skincare Set,Beauty,59.99,3,10,161.97,USA,Organic,Delivered,56,Male
ORD-08647,2024-08-26,Blender Pro,Kitchen,74.99,5,0,374.95,Canada,Organic,Delivered,32,Male
ORD-08648,2024-03-30,Laptop Pro 15,Electronics,1299.99,3,0,3899.97,Brazil,Social Media,Cancelled,18,Other
ORD-08649,2024-07-19,Protein Powder,Sports,54.99,1,15,46.74,Brazil,Direct,Delivered,56,Other
ORD-08650,2023-03-22,USB-C Hub,Electronics,49.99,2,10,89.98,Canada,Referral,Delivered,30,Female
ORD-08651,2024-08-16,Bookshelf,Furniture,189.99,3,10,512.97,Germany,Referral,Returned,27,Female
ORD-08652,2024-07-28,Yoga Mat,Sports,39.99,1,0,39.99,USA,Direct,Delivered,63,Other
ORD-08653,2023-08-12,Yoga Mat,Sports,39.99,5,0,199.95,Germany,Email,Cancelled,47,Other
ORD-08654,2023-07-23,Instant Pot,Kitchen,99.99,4,0,399.96,France,Direct,Delivered,36,Female
ORD-08655,2024-11-20,Bookshelf,Furniture,189.99,1,10,170.99,France,Social Media,Shipped,23,Other
ORD-08656,2023-11-24,Atomic Habits,Books,16.99,1,10,15.29,UK,Direct,Delivered,18,Female
ORD-08657,2024-12-17,Coffee Maker,Kitchen,89.99,5,0,449.95,Canada,Referral,Delivered,28,Male
ORD-08658,2023-03-07,Skincare Set,Beauty,59.99,5,5,284.95,Australia,Direct,Cancelled,51,Other
ORD-08659,2023-08-04,Air Fryer,Kitchen,129.99,2,0,259.98,UK,Organic,Cancelled,53,Other
ORD-08660,2024-06-14,Instant Pot,Kitchen,99.99,1,0,99.99,Brazil,Paid Ads,Delivered,27,Other
ORD-08661,2023-05-26,Air Fryer,Kitchen,129.99,4,0,519.96,Brazil,Referral,Delivered,20,Male
ORD-08662,2024-10-01,Sunscreen SPF50,Beauty,22.99,3,0,68.97,UK,Organic,Processing,52,Male
ORD-08663,2023-11-11,Sunscreen SPF50,Beauty,22.99,3,0,68.97,Canada,Social Media,Delivered,49,Female
ORD-08664,2023-05-22,Dumbbells Set,Sports,79.99,5,20,319.96,France,Organic,Returned,49,Other
ORD-08665,2023-12-06,Atomic Habits,Books,16.99,3,5,48.42,Brazil,Organic,Delivered,31,Other
ORD-08666,2023-05-14,The Lean Startup,Books,19.99,2,0,39.98,USA,Referral,Delivered,41,Female
ORD-08667,2023-03-12,Coffee Maker,Kitchen,89.99,1,0,89.99,France,Direct,Delivered,65,Other
ORD-08668,2024-03-31,Sunscreen SPF50,Beauty,22.99,5,15,97.71,Canada,Paid Ads,Delivered,23,Male
ORD-08669,2024-11-16,Skincare Set,Beauty,59.99,2,20,95.98,France,Paid Ads,Delivered,20,Female
ORD-08670,2024-09-13,Blender Pro,Kitchen,74.99,4,0,299.96,UK,Organic,Shipped,28,Female
ORD-08671,2024-07-27,Water Bottle,Sports,24.99,3,0,74.97,Brazil,Email,Returned,45,Other
ORD-08672,2024-07-06,Coffee Maker,Kitchen,89.99,4,0,359.96,Brazil,Email,Cancelled,52,Female
ORD-08673,2024-12-19,Webcam HD,Electronics,89.99,5,5,427.45,Canada,Direct,Returned,19,Female
ORD-08674,2023-06-24,Sunscreen SPF50,Beauty,22.99,5,5,109.2,Australia,Direct,Processing,58,Male
ORD-08675,2023-03-01,USB-C Hub,Electronics,49.99,3,0,149.97,USA,Direct,Delivered,51,Other
ORD-08676,2023-06-03,Office Chair,Furniture,299.99,5,15,1274.96,Canada,Paid Ads,Delivered,42,Female
ORD-08677,2023-04-10,Mechanical Keyboard,Electronics,149.99,4,5,569.96,Canada,Social Media,Delivered,38,Male
ORD-08678,2024-06-01,The Lean Startup,Books,19.99,1,0,19.99,France,Referral,Shipped,19,Female
ORD-08679,2023-10-08,Bookshelf,Furniture,189.99,5,0,949.95,Australia,Organic,Processing,37,Other
ORD-08680,2024-10-21,Deep Work,Books,18.99,3,15,48.42,UK,Email,Cancelled,18,Female
ORD-08681,2023-05-09,Wireless Mouse,Electronics,29.99,3,5,85.47,Germany,Organic,Processing,46,Other
ORD-08682,2024-07-10,Desk Lamp,Furniture,44.99,3,0,134.97,Japan,Paid Ads,Delivered,28,Other
ORD-08683,2024-06-18,Dumbbells Set,Sports,79.99,3,0,239.97,Germany,Paid Ads,Cancelled,30,Female
ORD-08684,2024-07-19,Air Fryer,Kitchen,129.99,1,20,103.99,Canada,Direct,Delivered,21,Male
ORD-08685,2024-05-06,Skincare Set,Beauty,59.99,4,0,239.96,USA,Paid Ads,Delivered,31,Female
ORD-08686,2024-07-09,4K Monitor,Electronics,499.99,2,0,999.98,USA,Email,Delivered,47,Female
ORD-08687,2024-11-16,USB-C Hub,Electronics,49.99,3,5,142.47,USA,Referral,Returned,51,Male
ORD-08688,2023-06-21,The Lean Startup,Books,19.99,4,20,63.97,USA,Social Media,Delivered,42,Male
ORD-08689,2023-11-16,Yoga Mat,Sports,39.99,3,20,95.98,France,Paid Ads,Returned,63,Female
ORD-08690,2024-08-21,Mechanical Keyboard,Electronics,149.99,5,10,674.96,Canada,Social Media,Returned,40,Other
ORD-08691,2023-11-19,Desk Lamp,Furniture,44.99,3,15,114.72,Japan,Direct,Delivered,64,Male
ORD-08692,2023-07-20,Yoga Mat,Sports,39.99,1,0,39.99,USA,Paid Ads,Delivered,60,Other
ORD-08693,2024-12-19,Protein Powder,Sports,54.99,5,20,219.96,UK,Referral,Delivered,41,Other
ORD-08694,2024-06-09,Office Chair,Furniture,299.99,2,0,599.98,USA,Email,Delivered,56,Male
ORD-08695,2024-01-05,Atomic Habits,Books,16.99,1,15,14.44,France,Referral,Delivered,54,Other
ORD-08696,2023-09-15,Sunscreen SPF50,Beauty,22.99,2,5,43.68,Germany,Paid Ads,Delivered,22,Male
ORD-08697,2024-09-21,Running Shoes,Sports,119.99,5,5,569.95,Australia,Social Media,Shipped,53,Female
ORD-08698,2024-11-04,Wireless Mouse,Electronics,29.99,2,0,59.98,USA,Direct,Processing,19,Female
ORD-08699,2023-07-14,Atomic Habits,Books,16.99,3,20,40.78,Brazil,Direct,Cancelled,54,Other
ORD-08700,2023-06-06,Desk Lamp,Furniture,44.99,5,0,224.95,UK,Paid Ads,Returned,29,Other
ORD-08701,2023-10-14,Standing Desk,Furniture,549.99,3,0,1649.97,Germany,Direct,Delivered,56,Male
ORD-08702,2023-09-19,Bookshelf,Furniture,189.99,1,15,161.49,Canada,Organic,Delivered,64,Female
ORD-08703,2023-02-11,Skincare Set,Beauty,59.99,4,10,215.96,Germany,Social Media,Delivered,18,Female
ORD-08704,2024-03-31,USB-C Hub,Electronics,49.99,4,15,169.97,USA,Organic,Cancelled,19,Other
ORD-08705,2023-08-14,Sunscreen SPF50,Beauty,22.99,1,20,18.39,Brazil,Paid Ads,Delivered,56,Other
ORD-08706,2024-08-01,Bookshelf,Furniture,189.99,2,0,379.98,UK,Social Media,Delivered,32,Other
ORD-08707,2023-09-04,Coffee Maker,Kitchen,89.99,4,20,287.97,Australia,Paid Ads,Delivered,49,Female
ORD-08708,2023-05-15,Atomic Habits,Books,16.99,4,0,67.96,Canada,Direct,Delivered,34,Male
ORD-08709,2024-10-18,Blender Pro,Kitchen,74.99,1,0,74.99,Canada,Social Media,Processing,30,Female
ORD-08710,2024-12-26,Protein Powder,Sports,54.99,5,0,274.95,Germany,Social Media,Delivered,58,Male
ORD-08711,2023-07-09,4K Monitor,Electronics,499.99,5,5,2374.95,France,Organic,Cancelled,51,Other
ORD-08712,2024-05-17,Office Chair,Furniture,299.99,4,15,1019.97,France,Paid Ads,Delivered,40,Male
ORD-08713,2024-10-05,Atomic Habits,Books,16.99,1,15,14.44,Canada,Email,Delivered,29,Male
ORD-08714,2024-10-13,Water Bottle,Sports,24.99,5,0,124.95,France,Organic,Shipped,64,Male
ORD-08715,2024-12-27,Dumbbells Set,Sports,79.99,3,5,227.97,Brazil,Direct,Processing,29,Female
ORD-08716,2024-10-20,Coffee Maker,Kitchen,89.99,4,10,323.96,Germany,Referral,Cancelled,27,Male
ORD-08717,2023-12-21,Office Chair,Furniture,299.99,1,20,239.99,Australia,Direct,Cancelled,47,Male
ORD-08718,2023-09-15,Office Chair,Furniture,299.99,2,15,509.98,Germany,Organic,Delivered,32,Female
ORD-08719,2024-09-30,Dumbbells Set,Sports,79.99,5,0,399.95,Australia,Referral,Processing,50,Male
ORD-08720,2024-12-08,Standing Desk,Furniture,549.99,5,5,2612.45,France,Social Media,Delivered,33,Other
ORD-08721,2024-05-19,Running Shoes,Sports,119.99,1,0,119.99,USA,Paid Ads,Processing,19,Male
ORD-08722,2023-01-21,Wireless Mouse,Electronics,29.99,5,0,149.95,USA,Paid Ads,Processing,23,Male
ORD-08723,2023-04-29,Air Fryer,Kitchen,129.99,3,0,389.97,Brazil,Social Media,Delivered,54,Female
ORD-08724,2024-07-04,Bookshelf,Furniture,189.99,2,0,379.98,Japan,Paid Ads,Delivered,50,Female
ORD-08725,2023-10-22,Yoga Mat,Sports,39.99,1,0,39.99,Germany,Social Media,Delivered,58,Female
ORD-08726,2023-12-11,Office Chair,Furniture,299.99,1,20,239.99,Canada,Paid Ads,Processing,27,Other
ORD-08727,2024-10-12,Atomic Habits,Books,16.99,5,0,84.95,Japan,Organic,Delivered,47,Other
ORD-08728,2023-03-29,Deep Work,Books,18.99,3,15,48.42,USA,Email,Delivered,27,Female
ORD-08729,2023-05-05,Water Bottle,Sports,24.99,4,0,99.96,Australia,Social Media,Delivered,27,Other
ORD-08730,2023-11-09,Bookshelf,Furniture,189.99,5,20,759.96,Japan,Paid Ads,Returned,58,Other
ORD-08731,2024-07-10,Desk Lamp,Furniture,44.99,2,0,89.98,Germany,Paid Ads,Delivered,51,Male
ORD-08732,2023-06-08,Sunscreen SPF50,Beauty,22.99,2,5,43.68,USA,Social Media,Processing,34,Male
ORD-08733,2023-05-24,Python Crash Course,Books,34.99,3,0,104.97,Canada,Email,Delivered,39,Other
ORD-08734,2023-11-28,Coffee Maker,Kitchen,89.99,2,0,179.98,Australia,Referral,Delivered,28,Male
ORD-08735,2023-09-11,Mechanical Keyboard,Electronics,149.99,1,10,134.99,UK,Referral,Delivered,59,Female
ORD-08736,2024-07-03,Skincare Set,Beauty,59.99,1,20,47.99,Australia,Direct,Cancelled,23,Female
ORD-08737,2023-08-30,Blender Pro,Kitchen,74.99,5,10,337.45,Canada,Email,Delivered,49,Other
ORD-08738,2023-09-30,Deep Work,Books,18.99,1,10,17.09,France,Direct,Delivered,49,Male
ORD-08739,2024-06-30,Air Fryer,Kitchen,129.99,1,15,110.49,Germany,Paid Ads,Delivered,20,Female
ORD-08740,2023-06-03,USB-C Hub,Electronics,49.99,3,5,142.47,UK,Paid Ads,Delivered,40,Female
ORD-08741,2024-03-24,Running Shoes,Sports,119.99,2,5,227.98,USA,Paid Ads,Returned,38,Female
ORD-08742,2023-12-22,Sunscreen SPF50,Beauty,22.99,4,0,91.96,France,Direct,Processing,25,Female
ORD-08743,2023-04-28,Air Fryer,Kitchen,129.99,3,5,370.47,Brazil,Direct,Delivered,53,Male
ORD-08744,2024-04-05,Dumbbells Set,Sports,79.99,5,0,399.95,Canada,Direct,Cancelled,30,Other
ORD-08745,2024-03-15,Bookshelf,Furniture,189.99,3,0,569.97,Australia,Direct,Delivered,58,Female
ORD-08746,2023-04-19,Deep Work,Books,18.99,1,10,17.09,Canada,Email,Delivered,38,Other
ORD-08747,2024-04-08,Dumbbells Set,Sports,79.99,3,5,227.97,Australia,Referral,Cancelled,56,Male
ORD-08748,2024-01-16,Laptop Pro 15,Electronics,1299.99,4,5,4939.96,Germany,Paid Ads,Shipped,62,Male
ORD-08749,2024-03-01,Water Bottle,Sports,24.99,2,0,49.98,Germany,Email,Delivered,29,Male
ORD-08750,2023-10-27,Standing Desk,Furniture,549.99,2,0,1099.98,Brazil,Organic,Cancelled,21,Other
ORD-08751,2023-12-03,The Lean Startup,Books,19.99,2,20,31.98,USA,Social Media,Delivered,52,Female
ORD-08752,2023-08-11,4K Monitor,Electronics,499.99,2,0,999.98,USA,Paid Ads,Shipped,40,Other
ORD-08753,2023-11-24,Python Crash Course,Books,34.99,3,5,99.72,France,Direct,Delivered,56,Male
ORD-08754,2024-02-10,Standing Desk,Furniture,549.99,4,0,2199.96,Australia,Paid Ads,Delivered,43,Male
ORD-08755,2024-06-16,Yoga Mat,Sports,39.99,3,0,119.97,Canada,Referral,Processing,47,Female
ORD-08756,2023-01-04,Coffee Maker,Kitchen,89.99,2,20,143.98,Germany,Social Media,Processing,62,Other
ORD-08757,2024-02-05,Dumbbells Set,Sports,79.99,4,20,255.97,Germany,Social Media,Delivered,57,Other
ORD-08758,2023-12-11,Standing Desk,Furniture,549.99,2,20,879.98,UK,Direct,Delivered,36,Male
ORD-08759,2024-12-22,Bookshelf,Furniture,189.99,2,20,303.98,Japan,Email,Returned,23,Other
ORD-08760,2024-07-05,Coffee Maker,Kitchen,89.99,2,5,170.98,Brazil,Organic,Delivered,31,Female
ORD-08761,2023-03-08,Deep Work,Books,18.99,1,5,18.04,Japan,Email,Delivered,29,Male
ORD-08762,2023-05-04,Instant Pot,Kitchen,99.99,4,15,339.97,Brazil,Social Media,Processing,35,Male
ORD-08763,2023-11-02,Dumbbells Set,Sports,79.99,4,5,303.96,Canada,Organic,Returned,35,Female
ORD-08764,2023-08-19,Yoga Mat,Sports,39.99,4,15,135.97,Japan,Referral,Returned,47,Other
ORD-08765,2023-04-14,Instant Pot,Kitchen,99.99,4,0,399.96,Brazil,Email,Delivered,35,Male
ORD-08766,2024-08-12,Bookshelf,Furniture,189.99,1,20,151.99,Japan,Paid Ads,Delivered,20,Female
ORD-08767,2024-08-26,The Lean Startup,Books,19.99,2,0,39.98,Germany,Direct,Returned,64,Other
ORD-08768,2024-08-18,USB-C Hub,Electronics,49.99,4,10,179.96,Brazil,Paid Ads,Cancelled,58,Female
ORD-08769,2024-03-04,Yoga Mat,Sports,39.99,5,0,199.95,UK,Organic,Processing,47,Other
ORD-08770,2023-04-16,Skincare Set,Beauty,59.99,4,0,239.96,Japan,Direct,Returned,54,Other
ORD-08771,2024-05-03,Desk Lamp,Furniture,44.99,2,0,89.98,UK,Organic,Delivered,61,Other
ORD-08772,2024-10-01,Desk Lamp,Furniture,44.99,2,0,89.98,France,Email,Processing,39,Male
ORD-08773,2023-02-07,Coffee Maker,Kitchen,89.99,3,5,256.47,France,Email,Returned,60,Other
ORD-08774,2023-06-17,Deep Work,Books,18.99,2,20,30.38,Japan,Direct,Delivered,42,Female
ORD-08775,2023-06-07,Skincare Set,Beauty,59.99,5,0,299.95,Brazil,Referral,Delivered,54,Female
ORD-08776,2024-07-06,Standing Desk,Furniture,549.99,2,15,934.98,Japan,Direct,Cancelled,49,Female
ORD-08777,2024-03-13,Yoga Mat,Sports,39.99,5,5,189.95,Japan,Paid Ads,Returned,41,Male
ORD-08778,2024-05-01,Yoga Mat,Sports,39.99,4,0,159.96,USA,Email,Delivered,41,Male
ORD-08779,2023-09-20,Laptop Pro 15,Electronics,1299.99,5,0,6499.95,UK,Direct,Delivered,50,Male
ORD-08780,2024-05-27,Deep Work,Books,18.99,1,0,18.99,UK,Email,Delivered,27,Other
ORD-08781,2024-10-23,4K Monitor,Electronics,499.99,1,20,399.99,Brazil,Referral,Delivered,49,Female
ORD-08782,2024-10-18,Deep Work,Books,18.99,5,15,80.71,Japan,Organic,Processing,29,Female
ORD-08783,2024-02-29,Instant Pot,Kitchen,99.99,1,5,94.99,Japan,Social Media,Delivered,28,Other
ORD-08784,2024-10-18,Laptop Pro 15,Electronics,1299.99,2,10,2339.98,USA,Paid Ads,Delivered,29,Other
ORD-08785,2023-11-05,Water Bottle,Sports,24.99,4,5,94.96,UK,Direct,Shipped,38,Male
ORD-08786,2024-04-29,Instant Pot,Kitchen,99.99,3,10,269.97,Japan,Email,Shipped,29,Female
ORD-08787,2023-12-30,Python Crash Course,Books,34.99,1,0,34.99,Germany,Referral,Returned,51,Male
ORD-08788,2023-07-21,Sunscreen SPF50,Beauty,22.99,5,0,114.95,Germany,Direct,Cancelled,51,Female
ORD-08789,2023-01-26,Coffee Maker,Kitchen,89.99,5,15,382.46,UK,Paid Ads,Returned,43,Other
ORD-08790,2023-03-21,Desk Lamp,Furniture,44.99,4,20,143.97,France,Referral,Processing,41,Female
ORD-08791,2024-03-31,Water Bottle,Sports,24.99,2,5,47.48,Germany,Social Media,Processing,53,Female
ORD-08792,2023-02-26,Blender Pro,Kitchen,74.99,4,0,299.96,Australia,Social Media,Shipped,27,Male
ORD-08793,2024-09-27,4K Monitor,Electronics,499.99,4,0,1999.96,Japan,Direct,Delivered,27,Other
ORD-08794,2024-02-27,Desk Lamp,Furniture,44.99,5,20,179.96,France,Email,Delivered,50,Other
ORD-08795,2023-03-21,Instant Pot,Kitchen,99.99,4,5,379.96,USA,Email,Delivered,63,Male
ORD-08796,2023-02-17,Laptop Pro 15,Electronics,1299.99,1,5,1234.99,Brazil,Email,Shipped,42,Other
ORD-08797,2023-02-17,Wireless Mouse,Electronics,29.99,2,0,59.98,USA,Organic,Cancelled,33,Other
ORD-08798,2024-12-18,Bookshelf,Furniture,189.99,3,20,455.98,Canada,Paid Ads,Processing,28,Male
ORD-08799,2023-09-12,Protein Powder,Sports,54.99,3,0,164.97,Canada,Organic,Processing,37,Male
ORD-08800,2023-06-19,Dumbbells Set,Sports,79.99,3,15,203.97,Japan,Paid Ads,Cancelled,58,Male
ORD-08801,2023-06-01,Skincare Set,Beauty,59.99,1,0,59.99,Australia,Social Media,Returned,59,Male
ORD-08802,2024-08-13,Dumbbells Set,Sports,79.99,1,0,79.99,Germany,Referral,Returned,43,Female
ORD-08803,2023-09-25,Office Chair,Furniture,299.99,2,0,599.98,Australia,Organic,Shipped,42,Female
ORD-08804,2024-03-01,Instant Pot,Kitchen,99.99,5,10,449.95,Germany,Email,Delivered,56,Female
ORD-08805,2023-01-27,Coffee Maker,Kitchen,89.99,2,5,170.98,Canada,Referral,Processing,48,Female
ORD-08806,2024-11-23,Python Crash Course,Books,34.99,2,0,69.98,Germany,Direct,Delivered,36,Other
ORD-08807,2023-07-21,Laptop Pro 15,Electronics,1299.99,4,0,5199.96,France,Paid Ads,Returned,29,Other
ORD-08808,2024-05-27,Office Chair,Furniture,299.99,5,10,1349.96,France,Email,Delivered,56,Other
ORD-08809,2024-08-19,Laptop Pro 15,Electronics,1299.99,4,10,4679.96,UK,Referral,Processing,26,Male
ORD-08810,2024-04-28,USB-C Hub,Electronics,49.99,1,0,49.99,France,Referral,Delivered,49,Male
ORD-08811,2024-11-03,Mechanical Keyboard,Electronics,149.99,2,15,254.98,Japan,Social Media,Shipped,52,Other
ORD-08812,2023-02-25,Standing Desk,Furniture,549.99,5,10,2474.95,Brazil,Referral,Delivered,52,Male
ORD-08813,2023-07-13,Coffee Maker,Kitchen,89.99,1,0,89.99,Brazil,Email,Processing,20,Female
ORD-08814,2023-07-15,Blender Pro,Kitchen,74.99,5,15,318.71,Brazil,Social Media,Delivered,64,Other
ORD-08815,2024-06-03,Instant Pot,Kitchen,99.99,5,0,499.95,Germany,Direct,Returned,34,Male
ORD-08816,2024-08-14,Desk Lamp,Furniture,44.99,1,0,44.99,Brazil,Direct,Returned,49,Male
ORD-08817,2023-08-26,The Lean Startup,Books,19.99,1,20,15.99,USA,Social Media,Delivered,34,Other
ORD-08818,2023-07-18,Webcam HD,Electronics,89.99,4,15,305.97,France,Direct,Delivered,25,Male
ORD-08819,2023-09-28,Sunscreen SPF50,Beauty,22.99,2,0,45.98,Canada,Organic,Delivered,62,Other
ORD-08820,2024-07-18,Standing Desk,Furniture,549.99,3,10,1484.97,Japan,Paid Ads,Cancelled,62,Male
ORD-08821,2023-08-17,Dumbbells Set,Sports,79.99,5,5,379.95,UK,Referral,Delivered,37,Male
ORD-08822,2023-04-06,USB-C Hub,Electronics,49.99,3,5,142.47,France,Email,Shipped,38,Female
ORD-08823,2023-08-13,Webcam HD,Electronics,89.99,3,0,269.97,France,Organic,Delivered,44,Male
ORD-08824,2024-04-12,Running Shoes,Sports,119.99,1,0,119.99,France,Paid Ads,Delivered,25,Other
ORD-08825,2024-08-18,Desk Lamp,Furniture,44.99,5,0,224.95,France,Email,Returned,62,Other
ORD-08826,2024-02-13,Mechanical Keyboard,Electronics,149.99,4,0,599.96,USA,Paid Ads,Delivered,58,Other
ORD-08827,2023-07-29,Instant Pot,Kitchen,99.99,1,0,99.99,Australia,Email,Processing,35,Male
ORD-08828,2024-04-04,4K Monitor,Electronics,499.99,4,0,1999.96,France,Organic,Shipped,54,Female
ORD-08829,2023-12-04,Dumbbells Set,Sports,79.99,1,0,79.99,Canada,Email,Delivered,63,Other
ORD-08830,2023-01-06,Blender Pro,Kitchen,74.99,1,20,59.99,Australia,Organic,Processing,59,Other
ORD-08831,2023-05-15,4K Monitor,Electronics,499.99,5,10,2249.95,Germany,Organic,Processing,27,Male
ORD-08832,2023-03-19,Sunscreen SPF50,Beauty,22.99,2,0,45.98,Brazil,Organic,Delivered,60,Female
ORD-08833,2024-12-17,Wireless Mouse,Electronics,29.99,2,15,50.98,Japan,Organic,Shipped,28,Other
ORD-08834,2023-11-02,Running Shoes,Sports,119.99,1,5,113.99,Canada,Referral,Shipped,30,Female
ORD-08835,2023-12-10,Mechanical Keyboard,Electronics,149.99,2,10,269.98,Australia,Organic,Processing,46,Other
ORD-08836,2024-12-01,4K Monitor,Electronics,499.99,5,15,2124.96,Australia,Social Media,Processing,42,Female
ORD-08837,2024-10-01,Skincare Set,Beauty,59.99,2,0,119.98,Japan,Organic,Cancelled,27,Female
ORD-08838,2024-06-09,Bookshelf,Furniture,189.99,2,15,322.98,France,Referral,Shipped,44,Female
ORD-08839,2024-02-06,Skincare Set,Beauty,59.99,1,0,59.99,USA,Email,Processing,40,Female
ORD-08840,2023-06-11,Mechanical Keyboard,Electronics,149.99,1,0,149.99,Australia,Paid Ads,Delivered,43,Male
ORD-08841,2023-12-09,Standing Desk,Furniture,549.99,4,5,2089.96,Australia,Referral,Shipped,24,Male
